ItemID,Product,Brand,SellPrice,CostPrice
385,conkar-700.341144124989179,CoGXb3uT&^.NE9Qn,1384,433
386,copKories0.885876425743794,st'oM?NKd{*H5@'=,850,115
387,copj-20230.781643170070714,EntA}Jv0:d]sn=:J,1371,42
388,couq-info0.922473477619271,"Vag9""-Z=gN30ND@[",849,389
389,craM-date0.511279180753372,adgk-a@1D!Aw8\Z`,318,41
390,craUnorak0.389705151694981,Cr?t`W:$':#zU`lt,1242,393
391,cral-week0.184927394919386,"PaEhhlt""U6s0p86y",690,477
392,cral-shoe0.711695452633401,Grv(:zaP7-daR7Z$,573,260
393,criP-info0.752364320852972,"Ac8IJsKH,4xtY.Tk",959,459
394,cro`lease0.408135128237964,"Ac8IJsKH,4xtY.Tk",652,321
395,crusrview0.715774120765783,"Ince!T,;eW/4o\eg",996,127
396,curJkbook0.942488628430839,Lo:}7^:YFSc4xYIs,1092,77
397,cybmember0.707537751754768,Ga?%G!/m1PzuNFtA,1285,179
398,dabKrrest0.491769534487012,Da/xPIRMm<RoHnZ/,616,242
399,daiFlease0.191047644849921,Pr*mTuePUscT!tn4,235,135
400,damW-info0.889453374742387,"Sue6s&wwKV,B)j""c",794,208
401,danMition0.617095301955562,DasEqZ.FRi>29cm<,503,469
402,dan^jones0.293924097765004,DiL%1<G?YSFM_/TR,464,267
403,danWnside0.559262559096485,"PaTI,O?jUSkg']h",1338,212
404,danq-info0.719541204837735,"Ga%t1v""9?mA7m(g*",195,85
405,darsuseum0.899827731524753,Exa~e4sZi*|fpD<^,892,212
406,dav_album0.737800020816623,"Da1Cz""e4HA~jDrL7",1076,249
407,davZ-info0.546768663728403,Soa!teP|jRV[MDkX,1025,470
408,davL-info0.764191517075118,Da/6O$l@:r(CokdX,1285,397
409,deaf-info0.16698390951883,Ma1xe#K`p5]:JA8$,664,477
410,delpwitch0.626888443345656,De9[|M-?T-k]pZ%4,461,223
411,denTction0.193104488659148,"Le+r"">0/_`f_@RSV",1039,328
412,denttream0.915949006674983,Th?8PYI<i{`$6!d.,302,274
413,desQement0.999697725433779,Exa~e4sZi*|fpD<^,1404,377
414,detjition0.880544280792731,Exa~e4sZi*|fpD<^,843,145
415,devKwitch0.214763313395865,Nia_TfHUVDtT>6-s,486,388
416,dfnksador0.326982600049342,"Ni,iBLL""-r?1{eU",948,386
417,die\anuel0.340560160098449,DiWH3P}F+qe.<57S,1331,203
418,digekbook0.999339856161216,Di(B4[`X2[[afimV,1161,394
419,digMailer0.427671901881995,Tr${eq-L$R[d6j\_,506,235
420,dim[kbook0.549341194300331,Lo:}7^:YFSc4xYIs,764,81
421,dioo-show0.857895747375596,"Tohr;""@j,Xi;""Li5",1232,343
422,dioi-look0.66071061402922,NiPea$n|Eu@<@>'L,759,426
423,dioUlease0.749486492694415,DiL%1<G?YSFM_/TR,918,454
424,dioE-look0.133001685345155,DiL%1<G?YSFM_/TR,973,67
425,dioF-week0.325205996103155,DiL%1<G?YSFM_/TR,752,347
426,dio]blame0.397249079178116,"Ki)D3jDmA,RIP68X",920,319
427,dioQ-20200.365526973598853,RiAflJU1#{q.mqmu,598,439
428,disYlease0.0288513185979657,DiCo4(99zZ<nkafj,369,241
429,disbmovie0.31851589385283,"MouDd/fn,XEARhBp",758,373
430,disdation0.243610091661028,DiCo4(99zZ<nkafj,1321,451
431,dissailer0.896773637801503,DiCo4(99zZ<nkafj,882,476
432,disft-fox0.0893985887048994,DiCo4(99zZ<nkafj,1134,97
433,disl-info0.524891783860697,"Relp\+KJ?D,cWw0P",1090,475
434,divdlease0.893098576310867,Di]w&n13KHJ;4-to,842,220
435,dj-Xailer0.823723981599537,Tr${eq-L$R[d6j\_,376,275
436,dj-Kvideo0.976452312199586,DJ9-A0d2F20t|/HV,525,256
437,docpbatch0.621660791568474,"MouDd/fn,XEARhBp",1163,100
438,doeLvideo0.836571983586097,DoPYkfOZKz{yYyN|,916,368
439,dojOingle0.183069231770622,"HaG,K0_i|A""a/2<N",928,421
440,dojztream0.531466765929364,DobbaiBFN?[&Hc.9,693,240
441,domQ-info0.589172566277004,Do~jTW[<oJ_xA@(&,367,303
442,dooEailer0.956839390391606,DO/?8&6FDwdoTbzA,1346,354
443,dorV-info0.393322406556868,AryYV46O9(Znn]88,1326,148
444,douI-week0.129109207716604,"PaEhhlt""U6s0p86y",469,210
445,douZlease0.749422270582722,"do""hq2Gv(1b#'qX=",280,58
446,douKkbook0.255058388710444,"do""hq2Gv(1b#'qX=",1271,112
447,dovcation0.881804750897761,Do%/7O'*gTm#xJ<,806,445
448,dr-A-info0.811889220258194,Dr2iButy-<Y#0d,376,344
449,drahad-840.796569375084622,AnPoI\$xgW.:kgQ{,1165,180
450,draUhills0.412554671910186,Dr|vm[-5p~56Y\mk,1247,364
451,draqtream0.340202517879222,Dr|vm[-5p~56Y\mk,942,310
452,dravequel0.495468164328378,Dr|vm[-5p~56Y\mk,1012,442
453,drashains0.357523413233648,Dr|vm[-5p~56Y\mk,642,244
454,draNingle0.325159937313358,G fMKs9MoY$'opfN,1296,127
455,dreqtream0.674839111127572,"Re<mI!""][T{t%Y\1",1283,369
456,dreYvideo0.191090324909796,"Ba7s`""Q(FwX5-RA)",1140,427
457,dreltream0.206120976237298,"J.>4'""@8pZooN<m.",752,130
458,dri]de-620.796119150820926,NiPea$n|Eu@<@>'L,95,61
459,driS-week0.027936262996762,Dr<?[*c*>8pb3qv],1294,113
460,drofpaign0.652395509368623,Ca/e`t0o$h4&j$i9,323,69
461,dvs[sound0.843354644940907,DV'_*@b5f2Bu{ZH,519,417
462,dwaJk-nbc0.954550368382024,"NBXL^)X,{GByhd5x",816,473
463,dystlight0.0198564635335678,"DyR$_lP0TrWB,Zg`",944,393
464,earSville0.525364616185993,DrddTO<ybTgkHHv>,704,94
465,ebaC-list0.188698446030993,Eb@*a7)nz-LaZaH!,960,406
466,ebaylippe0.777287043546713,WaQqK)2JxI(=dac=,859,120
467,eccEvideo0.0168013933981127,VipZx1>S^s?}%X(},1078,292
468,edoF-info0.172107449164098,"InKaoNm:""0D0du6=",828,89
469,ejdP-info0.36680073108999,PoCurM'I9{_sy|>4,1144,434
470,ell[visit0.57376064996757,Jex`2KBPsj*XwM_,1169,338
471,eloFingle0.550405752612697,El9A=x.E;Ix{?/*,973,229
472,elorvideo0.110094264338103,Te0.)edhJTDlX%vE,338,184
473,emiRwatch0.528114469966258,EmtaQo<_/>N4%n,680,177
474,emiKtream0.727059404094222,EmtaQo<_/>N4%n,1292,379
475,emi[debut0.0377284455888059,EmtaQo<_/>N4%n,1332,228
476,emilconds0.591183545314286,EmtaQo<_/>N4%n,412,349
477,ende-pack0.402578050075537,CoGXb3uT&^.NE9Qn,652,350
478,engpkbook0.0607084087767441,En+dUo5=)i-$rIX5,1044,370
479,epinemote0.738138760744049,Ga?%G!/m1PzuNFtA,602,423
480,erlhkbook0.618984639905854,Lo:}7^:YFSc4xYIs,1074,415
481,estmvideo0.473813811792341,Es~5dFv&1Y>'<vOe,1378,130
482,eteeopsis0.419515237762472,MaYv(\vK4F{`#->J,915,61
483,etuL-info0.452948934302062,"PaEhhlt""U6s0p86y",670,219
484,eupwition0.0167153303733536,HB?H:J^S0~R&dr'k,379,77
485,eva^rview0.905310507503287,VipZx1>S^s?}%X(},419,171
486,evaQlease0.440837937419483,EvNj<oQp|97~m6T3,1044,484
487,ex-f-info0.100246350863443,"MouDd/fn,XEARhBp",1134,162
488,eyexerson0.453701940346583,"LoEBcbKl]%""0ReK[",340,128
489,facmideos0.339049450631367,"FaF""h2k2):kN8yS8",1266,283
490,falkitton0.282412289211087,RaIApt>Muf)_)@QN,664,234
491,farjoneer0.285436487115344,"Fa7p,""T12#m*Xm",962,442
492,fas]ailer0.880316859778843,"MouDd/fn,XEARhBp",351,340
493,fcepkbook0.620483728460949,F/(YOAMOtm\[S~UN,759,341
494,fdas-pods0.309119173323573,JU$:-Fx47n{(hPGO,895,233
495,feaHt-bag0.779581988604287,"Ac8IJsKH,4xtY.Tk",1200,348
496,feb^cover0.514815658730307,frUg|tv^erM5|zD,960,427
497,felNition0.495219143620994,ZoI~ZjJ!kQ+?pJ~q,408,211
498,felg-info0.311904862850034,ICTHI>FWG-GP`=7^,1271,440
499,fenv-week0.438192700945022,Fe78SgP;|kvD'e'a,1319,191
500,fenxlease0.435789854481178,Fe78SgP;|kvD'e'a,651,369
501,fif[ealed0.0891665757256204,EA|6Zz~578Oz7T6_,1018,84
502,finbailer0.340815898402633,Tr${eq-L$R[d6j\_,1168,312
503,finYlayed0.532638211648898,Ga?%G!/m1PzuNFtA,729,441
504,fiomhives0.762005823174479,Da/KuY=NMX]COAbH,1105,359
505,firhn-usd0.0473788279200663,ChVQKFC!u9A|p-q,992,187
506,fisRredit0.151416965980094,"FiGEZfR,1c""~F`<%",396,226
507,fkarusher0.720460751853541,Grr4p:f&2*j~lVD,473,93
508,fly_-info0.400590532760045,CoGXb3uT&^.NE9Qn,1288,475
509,fonOition0.651899180384362,Exa~e4sZi*|fpD<^,1386,185
510,forwmessi0.956163076853786,Lewb'M9#k[Lmc@tJ,572,281
511,forhiepie0.454415260652806,FocYw}.[qP-0k|oD,1013,84
512,forv-20190.775481341103935,Ga?%G!/m1PzuNFtA,435,187
513,foridents0.142402049964407,Ga?%G!/m1PzuNFtA,928,96
514,fouRtream0.85162151258186,"El4,9(=vC(W61%:i",620,53
515,foulement0.738457459486702,Fo4o;{57x?*UAGD>,710,112
516,fraameier0.148919373153355,frUg|tv^erM5|zD,1362,248
517,fra\ollab0.490069055078597,frUg|tv^erM5|zD,796,406
518,fraPeview0.829852134703985,Fr|#TY4?.3)^{<#K,1355,86
519,fraW-info0.988672817099097,NiPea$n|Eu@<@>'L,1073,280
520,fra]-20200.388675279073287,Fro#U8}vVBW)/XBH,396,332
521,freVtream0.549870962403204,Ma;0u$7Q)m)!0w@H,1096,122
522,freBvideo0.421813685704179,MuWC*=)*$xiqg6e],1179,162
523,friMg-gap0.570605180635848,Fr>8+muW!bffc2kh,883,183
524,frob-20200.944603423439744,"PaEhhlt""U6s0p86y",534,232
525,fujc-info0.628050641466538,Fu!E/7/mW#mm{.8h,354,341
526,fujBdence0.385183712192661,ToOYo&o|?(;MH>V:,563,370
527,fumg-info0.864780179019697,"Fu.&}$"":l(v,Q+DB",1266,224
528,fuoZtches0.681569162238215,WaQqK)2JxI(=dac=,924,227
529,futvhibit0.512154004144274,FuOomx-xOFrHWDSN,901,155
530,futalease0.135624942651515,"Le+r"">0/_`f_@RSV",528,189
531,futtvideo0.300496266266728,FuOomx-xOFrHWDSN,1132,73
532,futnlease0.799571257733887,Dr|vm[-5p~56Y\mk,743,336
533,futTvideo0.915420957500391,Dr|vm[-5p~56Y\mk,1123,299
534,fx-k-rock0.402767387097803,"ChB{Aj^s:{!=V1""N",796,139
535,g-sKrsary0.703826712712574,"G-8`o1/7u2,URM:",283,254
536,g-sltches0.379211653003648,"Ac8IJsKH,4xtY.Tk",912,167
537,g-sylease0.123817644746366,"Ac8IJsKH,4xtY.Tk",748,120
538,gabNtream0.685640235730142,VipZx1>S^s?}%X(},1001,153
539,gabR-info0.70345023786259,Exa~e4sZi*|fpD<^,752,54
540,galXavour0.117561957172439,"GeVe@l""S$:3Es|2|",374,78
541,gal`shirt0.223727939938796,Ma|i8|&{>fdT9IIJ,848,233
542,galVction0.977903223851755,"PaEhhlt""U6s0p86y",831,163
543,gamt-date0.157201668269991,HB?H:J^S0~R&dr'k,1170,129
544,ganqtream0.0545918244862412,Meo*'?sdZFwP-%M,1044,220
545,garLtream0.126000889841052,Th~wq}<NB.'aa1%m,883,272
546,gatV-look0.0758650609849866,NiPea$n|Eu@<@>'L,1359,106
547,gatJ8-5000.694421908972878,NiPea$n|Eu@<@>'L,826,259
548,genReaser0.344617807741068,ge{<IiBt!RGvk?<,1151,81
549,geoj-info0.362084478294617,GenUf@rQF8bi;Vq`,1062,487
550,ghepue-270.411898366037428,Caq(3[I\rsq&P<D5,1325,307
551,ghovystem0.970805143133582,GhkAq^${|9Kf~)y,629,155
552,givw-week0.585077561257074,"Gi\!),7H%z-#_TnJ",888,395
553,gmby-week0.917962775281325,"PaEhhlt""U6s0p86y",1204,346
554,goaXakers0.115101693985643,GO3qI[_9Fmjku>NV,581,354
555,goddation0.770210615096924,Me)=j(k#pe;yd0FE,287,117
556,godPat-740.970771582817157,Pa|q]Dh~_Tg4PI9?,672,463
557,godyigure0.168013030534232,"To{he^Wb.xvE#E},",1166,363
558,gokR-info0.822999844493253,"Relp\+KJ?D,cWw0P",968,89
559,golq-work0.903870735934041,Trss\?teQEjNXmQ),770,207
560,goouation0.319991371726614,Go2%y~I|}m)z]#O,392,203
561,goollease0.441469079094562,Lo:}7^:YFSc4xYIs,114,93
562,goot-info0.822745929285667,SY[`yz=Ajx4:O!uy,354,142
563,gorltream0.130364765285336,"GoR""gO[(;7.8u#>?",816,429
564,gorteview0.380963466948789,"GoR""gO[(;7.8u#>?",1536,432
565,govhekend0.115014037169772,Va5UIQcV;rQa[/`5,609,205
566,grawtdibs0.797337723308755,"BeHE+6Hv-w(}""v=E",881,412
567,grevnable0.100363495761761,GrzMjn8ea(uv0.y,1271,451
568,greualbum0.717999689598483,"Si,oDghMIIQpBaTX",837,391
569,grei-info0.354659826942203,"Gr/13oR47>OTN""Uu",1326,400
570,gredction0.719841921798672,"Gr/13oR47>OTN""Uu",495,176
571,grefailer0.992663098086101,Tr${eq-L$R[d6j\_,896,428
572,gridwatch0.242454793080683,Hy|:w>dxsnASep5t,480,466
573,gripwatch0.34786580717998,Ji&qh`)2|p>C+Cm],305,187
574,gucR-info0.528602599856619,"Ac8IJsKH,4xtY.Tk",688,264
575,gucMlease0.327647205267082,"Ac8IJsKH,4xtY.Tk",503,194
576,guc]agery0.413327056039627,DiCo4(99zZ<nkafj,667,159
577,gucQ-20200.0403410956645412,Do%/7O'*gTm#xJ<,980,446
578,guc\-info0.472940043068543,"Ac8IJsKH,4xtY.Tk",1207,220
579,gucO-show0.565966622976455,Gu5O-Ixr@HB!y+N?,1048,416
580,guct-info0.279273328999729,Gu5O-Ixr@HB!y+N?,1166,204
581,gucs-info0.735088608962124,"Ac8IJsKH,4xtY.Tk",290,253
582,gucjhimos0.53647660557123,Gu5O-Ixr@HB!y+N?,1208,499
583,guculease0.567872995877865,Gu5O-Ixr@HB!y+N?,952,242
584,gun^ohama0.654858221077354,"Gu3iD<H.,OIEQ@s\",594,446
585,gunhailer0.0731676042753252,DavA@cVUj_u9g.8N,1072,182
586,gushrning0.763483205362093,Pa|q]Dh~_Tg4PI9?,1375,338
587,h-mb-info0.20031487552855,"Ac8IJsKH,4xtY.Tk",665,273
588,hacalease0.307277937128714,Prn1YME_Ej<&@bKr,346,79
589,han\psons0.314531767055572,Th6EuR5-xDSx[Y:>,1099,69
590,hanulease0.855561803608087,HaL1tRQR83xL*|Bf,688,136
591,hanGo-die0.172089095221113,"Ja9<1F2\::?C,$Z=",90,55
592,harUler-20.796939328455109,"MouDd/fn,XEARhBp",710,377
593,harjitton0.460764531824819,Lo`oaX!JFEv=Gucq,392,106
594,harHe-nyc0.112762157253355,WaKYu%S&?r_fqY6E,1118,252
595,harh-info0.370554466781904,Exa~e4sZi*|fpD<^,1183,104
596,hatblease0.585550643253376,"Ac8IJsKH,4xtY.Tk",1312,282
597,hayDvideo0.428767118200496,Ha&BIb&%A@nsOhmt,1151,350
598,hboc-info0.35313802494622,An]XS<DmlK!G1|ZJ,577,381
599,hbxulease0.496193988450612,"Ca1Bl]5C}N]-#wP""",309,215
600,hedm-week0.793692670601819,"PaEhhlt""U6s0p86y",807,444
601,helZ-date0.340332784472234,PU]vXmX9fgf$xf!/,1384,250
602,heltction0.675656917993002,He!q;[1y^MFmE~W',983,341
603,hent-info0.385052771142595,HeIS-rF\J%qN[?/l,431,144
604,herVtream0.675610582472893,ChtGbBfy1);GxZ6\,729,312
605,her]mance0.817330227817377,Gr#\SV3.(1j]q:P*,708,334
606,hereswear0.0188433567449889,He@H.e{jPXaUHUF(,619,71
607,herKlease0.998449973864366,"Ac8IJsKH,4xtY.Tk",1137,496
608,herE-20200.902652638353496,BaM;gk|):j72N5{Y,771,315
609,higv-info0.431243972038307,Exa~e4sZi*|fpD<^,642,302
610,hitAtcher0.5976333374997,hizE}r`=R.'<~~h,435,429
611,hm-zabric0.525694530020412,H&Aq[4)^kbKt6{(,1269,163
612,hobblease0.876189833487856,"HoS5vW?b~oap4,*l",612,102
613,hok[lease0.34071949278412,HOa-{[Y&?zSwE>)1,491,253
614,homG-week0.134507602453748,"PaEhhlt""U6s0p86y",1084,327
615,honIrview0.69658907665309,Sk].10tP;<gnA(Av,209,132
616,hoorvideo0.790728057885831,MuWC*=)*$xiqg6e],346,286
617,hooKvideo0.47190929780645,VipZx1>S^s?}%X(},1300,175
618,hotYnight0.433922729514768,Bajz2xfRW4:;{'sx,1219,227
619,hotytible0.526231730320912,MaYv(\vK4F{`#->J,648,247
620,hubEaunch0.140431354075925,WaQqK)2JxI(=dac=,1103,116
621,hubVtches0.391412504545366,WaQqK)2JxI(=dac=,203,100
622,hubT-info0.900289872591975,"Ac8IJsKH,4xtY.Tk",1203,154
623,hugTilogy0.708323937865559,"Da1Cz""e4HA~jDrL7",399,308
624,hugJowski0.503983052518994,"ma&>h&o?veLJ*We,",1207,52
625,humT-info0.240790649803639,ad(;%f6iD'}9EHD[,850,338
626,humb-info0.114917184074158,"Nif@Q!eOOz|,#i'+",592,302
627,hum]lease0.864468117834064,"Nif@Q!eOOz|,#i'+",874,272
628,humzkbook0.164821009748597,HuzF\eTnw|^vu+q/,1069,424
629,humIlease0.943534929948018,"Nif@Q!eOOz|,#i'+",852,138
630,hummumors0.968255247341131,ge{<IiBt!RGvk?<,702,362
631,hunbicial0.000884081856921348,TVhJ7pV?0zFWKy_P,624,388
632,hye_kbook0.571725264917228,Hy/k;Vw!?tOneOP#,845,492
633,hyeu-info0.445112815581782,Pr*mTuePUscT!tn4,1041,142
634,hyuitream0.399585654940255,Hy1u~of.or%P0MN,468,447
635,idkYvideo0.77362531115292,"muy(D#""d02`vwt_^",1034,374
636,ikeRtcome0.224258976372696,"IKPlm)H""\QgRFP6",912,409
637,illelfred0.45276732210121,Hy3xLLu(PN_y<h3x,1302,440
638,impn-20200.33115628142094,Ce\Y'D]$j\_V`M)e,322,157
639,inc]lease0.468326610792664,Ap!FulqmT[82a2/E,690,418
640,indp-pant0.927401777109922,IN%>**%a$\z3UWLQ,552,159
641,infroodie0.215078180304704,Lif{`7C#WQ2%bI.h,557,292
642,innelease0.747751642997991,"Ac8IJsKH,4xtY.Tk",687,313
643,insVowser0.985877333520566,"FaF""h2k2):kN8yS8",1276,379
644,inssature0.0123877688325288,Phlkm9fkpdb+WHbM,1381,135
645,intx-info0.201107242014311,Insy+&jGZ;-o{J@,541,445
646,invEiwara0.256650180536761,frUg|tv^erM5|zD,361,154
647,iocWmpics0.634775358834883,"20$L*r>(5""|`UOaz",399,383
648,irogkbook0.110316137987915,Ir?Wjj<+a.XD+[G8,320,247
649,issTlease0.38613411528215,Isz%!^p@LNz%/8_#,412,395
650,j-bb-info0.262610647582525,BAR;zv`u}-Qv\!!6,1053,250
651,j-bitwork0.262770975240012,Tax<D<H{`t:I^{4*,1267,429
652,j-cg-info0.922938834992331,Nes[8ukT8KBR8yVs,1026,54
653,j-hZtream0.595188709259253,Al_w1b7Rgo1[d5(t,180,68
654,jacI-week0.875081452095838,"PaEhhlt""U6s0p86y",1056,100
655,jacJories0.820024390230219,"Ac8IJsKH,4xtY.Tk",495,55
656,jamYtream0.476759380381416,Fro#U8}vVBW)/XBH,973,87
657,jam`image0.0921687861742783,ad(;%f6iD'}9EHD[,1496,386
658,jamDo-die0.101204267711996,"Ja9<1F2\::?C,$Z=",612,322
659,jamieveal0.363955368978349,Ce\Y'D]$j\_V`M)e,123,58
660,jamkuseum0.480795264216802,Me1F>bf9yOj1drO',640,224
661,jamnlease0.710491294680861,"Ja_huM/d0f""W?8FY",895,387
662,jamI-fair0.239048491702386,"FrZ""P*6N1*p5vQ8h",1270,380
663,janKlease0.560668109606647,JaPz!RjnG+8bW!2,1349,294
664,janekboys0.532082819293956,NE@.lc)SIA@G14=X,1310,271
665,janMwhite0.414464590527002,WiIzjv)94tjahE3u,1289,160
666,jandimons0.530410010061854,"StVD}k9va/,$huE}",386,381
667,janGurent0.753333443629881,"ThZtfW&3mQ%d,LX",746,310
668,jar^r-man0.971833921999792,MaYv(\vK4F{`#->J,868,166
669,jas_at-370.00679908012542163,"Jaf(91,bYRXv%Uwj",885,317
670,jasf-30000.782789305058436,"MouDd/fn,XEARhBp",650,273
671,jas_rview0.939284474305376,"Ince!T,;eW/4o\eg",904,156
672,jay^tream0.405303533516469,Ka`%%)U_~z*a^-iN,303,195
673,jeaQlease0.0617829943454365,Can(SIxSzwaCMwmb,1115,122
674,jeag-info0.887186921820861,"YunS;E""rvgvdA'#M",1198,497
675,jea_rsary0.610808115454719,"Je^,6Y}(vZW8""&k",492,420
676,jefearity0.0839670144960909,Am_vLn}4@<CF+x5j,624,394
677,jefzrview0.50439683031208,"Ince!T,;eW/4o\eg",959,432
678,jenMrence0.340083404812375,ShB55c}4xr;Rruxf,410,73
679,jerhparis0.914265001478385,JeaOwK]xYLewo59@,254,225
680,jesI-dark0.181968697921518,MuWC*=)*$xiqg6e],877,120
681,jestement0.105159962901226,"Je""/@`{r*w*N+_=z",516,82
682,jesL-info0.971616516945073,Un6x%;5iI'Q~^Kc4,448,197
683,jheWvideo0.159906183853218,JhI3b!+s.eN.|584,773,122
684,jicSkbook0.857337115502171,Lo:}7^:YFSc4xYIs,604,427
685,jiex-info0.624030296054058,Miv&}qZ>w}!dmA2J,198,116
686,jilB-uomo0.327994652267143,Ji9l)ap`~PjP<xS[,467,40
687,jilIlease0.797495226333444,Ji9l)ap`~PjP<xS[,221,159
688,jilGpaign0.934371354228861,Ji9l)ap`~PjP<xS[,1148,214
689,jimBagent0.535930550075787,"Jo?$J}r_""0#/!m:",646,432
690,jmeUtunes0.610030380774943,Al_w1b7Rgo1[d5(t,1070,392
691,jmeaapper0.129305236729835,JM;785=#+.MLAUFX,839,171
692,joa\peech0.968078181797493,ThL&;<<K~8bIsC]U,692,237
693,joefn-man0.524986823953166,MaYv(\vK4F{`#->J,1397,69
694,johDrtist0.634053602686465,Joa;2GLMoD-vw:Hg,485,309
695,johlrview0.381089217609699,"JozE>G]dEFiu""""w%",557,317
696,johO-info0.831274156956927,Jop7L<E-oXc!K^p,943,344
697,johbition0.159321770094978,GaEan}bypRdT8;pU,1313,485
698,jokboenix0.0919110557561984,"JoZ8Rw*(HZY,C[`W",1025,68
699,jon\rview0.782456731686529,"Ince!T,;eW/4o\eg",540,272
700,jonZravel0.327130708408865,Me)=j(k#pe;yd0FE,1370,238
701,jon]rstar0.522018874204829,ad(;%f6iD'}9EHD[,837,131
702,jonAement0.996023181454454,ad(;%f6iD'}9EHD[,378,69
703,jonBition0.533276847225761,Exa~e4sZi*|fpD<^,736,408
704,jorl-info0.176918503372738,"Jo?$J}r_""0#/!m:",509,267
705,jorS-info0.970244929020147,"Jo?$J}r_""0#/!m:",662,390
706,jorl-date0.309269101829994,"Jo?$J}r_""0#/!m:",354,421
707,jorzscott0.85774277514915,"Jo?$J}r_""0#/!m:",480,164
708,jorFlease0.732042888412524,"Jo?$J}r_""0#/!m:",898,266
709,jorh-info0.252860389296638,"Jo?$J}r_""0#/!m:",1190,113
710,jorw-info0.555433342686421,"Jo?$J}r_""0#/!m:",776,287
711,jorN-info0.304406637740328,NiPea$n|Eu@<@>'L,845,234
712,jorEansit0.698548559127926,NiPea$n|Eu@<@>'L,994,276
713,jort-info0.234205315597339,NiPea$n|Eu@<@>'L,652,302
714,jor\lease0.0416854681973374,NiPea$n|Eu@<@>'L,1140,304
715,jorw-date0.739244794460719,"Jo?$J}r_""0#/!m:",488,162
716,juaQition0.850982320654032,Exa~e4sZi*|fpD<^,686,467
717,juiYsongs0.76253827936457,"Ju7dbU$d;l&6)-b,",962,45
718,jultkbook0.323625817608483,Ju=4l:nFjG!H|s0z,678,44
719,junj-week0.291112306746472,Ju4}um:$?PKp9$Tt,1218,55
720,junbation0.0169852001067434,Nes[8ukT8KBR8yVs,510,50
721,jusa-date0.643689054382286,NiPea$n|Eu@<@>'L,261,115
722,jusotream0.417998375726876,JuO5].ljx*}5|-w,636,261
723,jusNategy0.314612986255333,JuO5].ljx*}5|-w,672,75
724,jusPicial0.243619336317538,JuO5].ljx*}5|-w,691,187
725,jusYtream0.388793656453584,JuO5].ljx*}5|-w,1108,52
726,juuQ-week0.906307757338856,"PaEhhlt""U6s0p86y",893,469
727,jw-Z-show0.654545321329582,"PaEhhlt""U6s0p86y",1378,242
728,k-sx-info0.919703507948574,K-#YTGr*E>n&1{np,766,406
729,kant-date0.293542158814994,"Ho0J<J[,`&Z\?pk",1020,335
730,kanlkbook0.65206789295207,"KApxtij=U=""`OSG1",1828,463
731,kanlntary0.0651916296834372,Ka)FfXzxsJ)D_h8],960,358
732,kanwrvice0.569407029958391,Ka53T<K8f.2M94Yd,809,367
733,kanz-time0.397736212789081,Ka53T<K8f.2M94Yd,725,258
734,kanPumors0.108344070022043,Ka53T<K8f.2M94Yd,471,101
735,kanMwatch0.516666462389667,Ka53T<K8f.2M94Yd,796,279
736,kanUunday0.0364805018335328,Ka53T<K8f.2M94Yd,491,406
737,kanGnamed0.883799404768978,Ka53T<K8f.2M94Yd,535,480
738,kapMlease0.0737315336086033,JarvS%7VYQ/zq*R),670,134
739,kapglease0.864677992579038,"Ac8IJsKH,4xtY.Tk",1368,155
740,kapzlease0.317564635925918,Ka&^8:p\{ZE?t:<p,552,349
741,kapulease0.756713214444055,Ka&^8:p\{ZE?t:<p,222,167
742,kapKkbook0.545514633182487,Ka)F?8%QVKTnN6?:,997,355
743,kawo-date0.0695773461944054,Nes[8ukT8KBR8yVs,980,386
744,kawr-info0.4432297608733,Kaemj:V;+O6cOHt6,1024,230
745,kawstions0.404541395260667,Kaemj:V;+O6cOHt6,1080,386
746,keetvideo0.407176258342922,VipZx1>S^s?}%X(},1351,291
747,kehSnting0.247289529731196,Ke!KfF+SB(po;p<,1068,179
748,keip-info0.875037163393082,Mi%/sszG^reFlAZT,1013,281
749,kenO-info0.308201099579749,Exa~e4sZi*|fpD<^,806,266
750,kenH-info0.176147263931507,"Relp\+KJ?D,cWw0P",1222,161
751,kenV-date0.448720452228516,"Relp\+KJ?D,cWw0P",385,161
752,kerade-610.859835746309548,"Ince!T,;eW/4o\eg",770,119
753,kerItions0.229943149812528,"SwW{v39%E#`""/QCW",999,306
754,kercement0.23628953083213,ad(;%f6iD'}9EHD[,465,262
755,kev\video0.99901382357095,"Ke/0slXXz~0{,E2o",1216,467
756,keyAalbum0.859994107673373,Ke$7)w@OoE~-KA#_,572,323
757,keyU-face0.811344535753115,VipZx1>S^s?}%X(},1143,71
758,keyEglock0.792795183579455,VipZx1>S^s?}%X(},263,224
759,keyFtream0.417717621767763,MiG\Yas2}o!&Mq1h,1386,212
760,khaH-song0.701832735451651,"Kh3+bW\""w){!^[.@",1095,131
761,kha^ement0.820361803038987,"Relp\+KJ?D,cWw0P",1225,178
762,kikJvinyl0.402458658271975,StHBtJT8Y5lb/DE=,660,463
763,kikF-date0.801270174074859,"Ca4_}f""=l`G4m;Q7",564,216
764,kikn-week0.535977587739447,"PaEhhlt""U6s0p86y",466,330
765,kimOpanel0.384137705555438,Tax<D<H{`t:I^{4*,285,48
766,kinNwatch0.883594347245279,KiU`$%@D=9z(%A=f,1400,152
767,kinUailer0.331615723669766,Vi2U6AD.0>IT@eyc,860,393
